"ID","REVNR","ac_reg","ac_type","main_type","SEQ","AUFNR","DESCRIPTION","TASK_CODE","ZONE_AREA","ZONE_AREA_NEW","PHASE","SKILL","SKILL_ACTIVE","PMHRS","ACTMHRS","DAY","TRACK_STATUS","TRACK_STATUS_ID","TRACK_STATUS_SHOP","TRACK_STATUS_SHOP_ID","STATUS","SYSTEM_STATUS","MHRSCONF","MATCONS","DATE_DONE","REVIEW_POSITION","REVIEW_POSITION_ID","LONGSYSSTAT","REMARK","SHOP_REMARK","DATE_DONE_PW","DFPDATE","DFPDATENR","DFPDATENS","DFPSTATUS","DFPFINDING_CTG","DFPFINDING_RMK","MRM_STATUS","QTYREQ","QTYCON","CREATED_AT","UPDATED_AT","CUST_RMK","CUST_REF","ORDERFLAG"
"466586","00158588","PK-AXT","320-200","PK-AXT A320 AIR ASIA C07-CHECK NOV 2021","190.1","804204374","[RTN] 712111-05-4-AXI2: (RH ENG)SPECIAL DETAILED INSPECTION (TC) OF FORWARD ENGINE MOUNT PYLON BOLTS","SDI","Engines & Pylons Area",,"Inspection & Check","AP","AP","1.7","1.7",,"DONE","1",,,"DONE","DONE","n","n","2/12/2021","Ordner","6","CLSD CNF MACM MEBS PRC SETC",,,"13/12/2021",,"13/12/2021 09:06:16.59",,"ORDNER",,,,"2","0",,"8/3/2022 11:21:58.61",,,
"466594","00158588","PK-AXT","320-200","PK-AXT A320 AIR ASIA C07-CHECK NOV 2021","198.1","804204382","[RTN] 712212-01-1-AXI2: (RH ENG)SPECIAL DETAILED INSPECTION (ENDOSCOPE) OFAFT ENGINE MOUNT LINK LUGS","SDI","Engines & Pylons Area",,"Inspection & Check","NDT","NDT","1.9","1.9",,"DONE","1",,,"DONE","DONE","n","n","6/12/2021","Ordner","6","CLSD CNF MEBS NMAT PRC SETC",,,"8/12/2021",,"8/12/2021 09:44:03.073",,"ORDNER",,,,,,,"8/3/2022 11:21:59.48",,,
"466731","00158588","PK-AXT","320-200","PK-AXT A320 AIR ASIA C07-CHECK NOV 2021","284.1","804204821","[NRTN] 525111-06-2: FUNCTIONAL CHECK OF THE CORRECT ADJUSTMENT OF THE COCKPIT DOOR","FNC","Cockpit Area",,"OPC & FUC","EA","EA","3.3","3.3",,"DONE","1",,,"DONE","DONE","n","n","31/12/2021","Ordner","6","CLSD CNF MEBS NMAT PRC SETC","BOX TQ 10 JAN 22",,"18/1/2022",,"18/1/2022 13:32:58.36",,"ORDNER",,,,,,,"8/3/2022 11:22:09.103",,,
"466737","00158588","PK-AXT","320-200","PK-AXT A320 AIR ASIA C07-CHECK NOV 2021","290.1","804204828","[GMF] PRE INPUT HANGAR IN - SAFETY PRECAUTION","CHK",,,"Pre-Input","AP,CBN,EA","AP","14","14",,"DONE","1",,,"DONE","DONE","n","n","28/11/2021","Ordner","6","CLSD CNF MEBS NMAT PRC SETC",,,"8/12/2021",,"8/12/2021 09:44:03.073",,"ORDNER",,,,,,,"8/3/2022 11:22:09.81",,,
"532578","00163498","PK-AZA","320-200","PK-AZA A320 IAA C04-CHK & ENG#1 REPAIR","4.1","804330521","[GMF] AIRCRAFT EXTERNAL SURFACES CLEANING","CLN",,,"Pre-Input","AP,WSPT","AP","18","0",,"DONE","1",,,"DONE","OPEN","y","y","27/4/2022","Scanned","15","REL MEBS MSPT PRC",,,"10/5/2022",,"10/5/2022 09:31:06.793",,"SCANNED",,,,"95","0",,"15/5/2022 19:31:04.473",,,
"532580","00163498","PK-AZA","320-200","PK-AZA A320 IAA C04-CHK & ENG#1 REPAIR","6.1","804330523","[GMF] PRE DOCKING - HYDRAULIC SYSTEM EXTERNAL LEAKAGE CHECK","LKC",,,"Pre-Input","AP","AP","2","2",,"DONE","1",,,"DONE","DONE","n","n","7/4/2022","Scanned","15","TECO CNF MEBS NMAT PRC SETC",,,"11/4/2022",,"11/4/2022 10:13:13.997",,"SCANNED",,,,,,,"15/5/2022 19:31:04.973",,,
"532585","00163498","PK-AZA","320-200","PK-AZA A320 IAA C04-CHK & ENG#1 REPAIR","11.1","804330528","[RTN] 200435-01-1-AXI2: (RH ENG) DETAILED INSPECTION OF EWIS IN THE FAN AND ACCESSORY GEAR BOX (EWIS)","DVI","Engines & Pylons Area",,"Inspection & Check","AP","AP","0.9","0.9",,"DONE","1",,,"DONE","DONE","n","n","4/4/2022","Scanned","15","TECO CNF MEBS NMAT PRC SETC",,,"13/4/2022","11/4/2022 08:41:08.397","13/4/2022 09:53:04.023",,"SCANNED","SIGN,RE-SCAN","Line 3",,,,,"15/5/2022 19:31:06.207",,,
"532592","00163498","PK-AZA","320-200","PK-AZA A320 IAA C04-CHK & ENG#1 REPAIR","18.1","804330535","[RTN] 274142-01-1: CHECK POINTER ON TENSION COMPENSATOR SCALE WITHIN LIMITS","FNC","APU & Empennage Area",,"OPC & FUC","AP","AP","0.2","0.2",,"DONE","1",,,"DONE","DONE","n","n","16/4/2022","Scanned","15","TECO CNF MEBS NMAT PRC SETC",,,"26/4/2022",,"26/4/2022 09:52:59.05",,"SCANNED",,,,,,,"15/5/2022 19:31:07.967",,,
"535602","00163498","PK-AZA","320-200","PK-AZA A320 IAA C04-CHK & ENG#1 REPAIR","87.1","804333615","[RTN] 243400-01-1: OPERATIONAL CHECK OF ""DC EMERG. CONFIG"" CAUTION","OPC","Cockpit Area",,"OPC & FUC","EA","EA","0.3","0.3",,"DONE","1",,,"DONE","DONE","n","n","31/3/2022","Ordner","6","TECO CNF MEBS NMAT PRC SETC",,,"5/4/2022",,"5/4/2022 08:59:49.247",,"ORDNER",,,,,,,"15/5/2022 19:31:25.63",,,
"535612","00163498","PK-AZA","320-200","PK-AZA A320 IAA C04-CHK & ENG#1 REPAIR","97.1","804333625","[RTN] 262100-02-1: OPERATIONAL CHECK OF BOTTLE LOW PRESSURE INDICATING CIRCUIT","OPC","Cockpit Area",,"OPC & FUC","EA","EA","0.3","0.3",,"DONE","1",,,"DONE","DONE","n","n","5/4/2022","Scanned","15","TECO CNF MEBS NMAT PRC SETC",,,"12/4/2022",,"12/4/2022 09:12:22.257",,"SCANNED",,,,,,,"15/5/2022 19:31:28.203",,,
"535628","00163498","PK-AZA","320-200","PK-AZA A320 IAA C04-CHK & ENG#1 REPAIR","113.1","804333641","""[RTN] 272100-11-1: DETAILED INSPECTION OF RUDDER SERVOCONTROL ACTUATING SPRINGRODS AND RUDDER SERVOCONTROLFEEDBACK ROD ATTACHMENTS""","DVI","APU & Empennage Area",,"Inspection & Check","AP","AP","1","1",,"DONE","1",,,"DONE","DONE","n","n","4/4/2022","Ordner","6","TECO CNF MACM MEBS PRC SETC",,,"9/4/2022",,"8/4/2022 10:17:02.373",,"ORDNER",,,,"300","0",,"15/5/2022 19:31:32.353",,,
"535630","00163498","PK-AZA","320-200","PK-AZA A320 IAA C04-CHK & ENG#1 REPAIR","115.1","804333643","[RTN] 272400-02-1: CHECK RUDDER SERVOCONTROL AND HINGE BEARINGS FOR EXCESSIVE PLAY AND CONDITION","FNC","APU & Empennage Area",,"OPC & FUC","AP","AP","1.4","1.4",,"DONE","1",,,"DONE","DONE","n","n","4/4/2022","Scanned","15","TECO CNF MEBS NMAT PRC SETC",,,"18/4/2022",,"16/4/2022 10:12:12.033",,"SCANNED",,,,,,,"15/5/2022 19:31:32.86",,,
"535671","00163498","PK-AZA","320-200","PK-AZA A320 IAA C04-CHK & ENG#1 REPAIR","156.1","804333684","[RTN] 293100-01-1: FUNCTIONAL CHECK OF RESERVOIR LOW LEVEL WARNING","FNC","Fuselage Area",,"OPC & FUC","AP","AP","0.5","0.5",,"DONE","1",,,"DONE","DONE","n","n","3/4/2022","Scanned","15","TECO CNF MEBS PRC SETC",,,"7/4/2022",,"7/4/2022 08:55:10.467",,"SCANNED",,,,"100","0",,"15/5/2022 19:31:43.57",,,
"535681","00163498","PK-AZA","320-200","PK-AZA A320 IAA C04-CHK & ENG#1 REPAIR","166.1","804333694","[RTN] 321113-04-1-AXI2: (RH) CHECK OF MLG SHOCK ABSORBER CHARGE PRESSURE","FNC","Landing Gears Area",,"OPC & FUC","AP","AP","1.2","0",,"DONE","1",,,"DONE","DONE","n","n","22/4/2022","Scanned","15","TECO CNF MEBS PRC SETC",,,"9/5/2022",,"9/5/2022 09:53:08.127",,"SCANNED",,,,,,,"15/5/2022 19:31:46.123",,,
"535698","00163498","PK-AZA","320-200","PK-AZA A320 IAA C04-CHK & ENG#1 REPAIR","183.1","804333711","[RTN] 342200-05-1: LOW RANGE LEAK TEST OF STANDBY PNEUMATIC CIRCUITS","FNC","Fuselage Area",,"OPC & FUC","EA","EA","0.7","0.7",,"DONE","1",,,"DONE","DONE","n","n","3/4/2022","Ordner","6","TECO CNF MEBS NMAT PRC SETC",,,"9/4/2022",,,,"ORDNER",,,,,,,"15/5/2022 19:31:50.427",,,
"535716","00163498","PK-AZA","320-200","PK-AZA A320 IAA C04-CHK & ENG#1 REPAIR","201.1","804333729","[RTN] 499100-B4-1: CHECK APU COMPARTMENT AND AIR INTAKE DUCT FOR OIL CONTAMINATION","CHK","APU & Empennage Area",,"Inspection & Check","AP","AP","0.9","0",,"DONE","1",,,"DONE","OPEN","y","n","25/4/2022","Scanned","15","REL MEBS NMAT PRC",,,"27/4/2022",,"27/4/2022 10:01:53.733",,"SCANNED",,,,,,,"15/5/2022 19:31:55.03",,,
"535722","00163498","PK-AZA","320-200","PK-AZA A320 IAA C04-CHK & ENG#1 REPAIR","207.1","804333735","[RTN] 521000-03-1-AXI2: (AFT LH) DETAILED INSPECTION OF DOOR SEALS","DVI","Cabin Area",,"Inspection & Check","AP","AP","0.3","0.3",,"DONE","1",,,"DONE","DONE","n","n","1/4/2022","Ordner","6","TECO CNF MEBS NMAT PRC SETC",,,"9/4/2022",,"8/4/2022 10:15:55.567",,"ORDNER",,,,,,,"15/5/2022 19:31:56.553",,,
"535725","00163498","PK-AZA","320-200","PK-AZA A320 IAA C04-CHK & ENG#1 REPAIR","210.1","804333738","[RTN] 521000-04-1-AXI1: (FWD LH) DETAILED INSPECTION OF PASSENGER/CREW DOOR FORINTEGRITY AND GOODADJUSTMENT OF MECHANISMS (INCLUDING GIRT BAR)","DVI","Cabin Area",,"Inspection & Check","AP","AP","0.6","0.6",,"DONE","1",,,"DONE","DONE","n","n","5/4/2022","Scanned","15","TECO CNF MEBS NMAT PRC SETC",,,"7/4/2022",,"7/4/2022 08:55:10.467",,"SCANNED",,,,,,,"15/5/2022 19:31:57.347",,,
"535808","00163498","PK-AZA","320-200","PK-AZA A320 IAA C04-CHK & ENG#1 REPAIR","293.1","804333821","[RTN] 712112-01-1-AXI2: (RH ENG) SPECIAL DETAILED INSPECTION (ENDOSCOPE) OF FORWARD ENGINE MOUNT LINKLUGS","SDI","Engines & Pylons Area",,"Inspection & Check","AP","AP","1.6","1.6",,"DONE","1",,,"DONE","DONE","n","n","5/4/2022","Ordner","6","TECO CNF MEBS NMAT PRC SETC",,,"9/4/2022",,"8/4/2022 10:17:02.373",,"ORDNER",,,,,,,"15/5/2022 19:32:18.857",,,
"536790","00163499","PK-AZM","320-200","PK-AZM A320 IAA C08-CHECK MARCH 2022","32.1","804335347","""[32] 240000-04-1-AXI2 :(RH WING) APPLY TEMPORARY PROTECTION TO END FITTINGS OF
ELECTRICAL CONDUITS""","TPS","Wing & Flight Control Area",,"Lubrication","EA","EA","1.4","0",,"OPEN",,,,"OPEN","OPEN","y","y",,,,"CRTD CSER MACM MEBS PRC",,,,,,,,,,,"0.2","0",,"18/4/2022 09:01:09.197",,,
"536809","00163499","PK-AZM","320-200","PK-AZM A320 IAA C08-CHECK MARCH 2022","51.1","804335366","""[51] 252200-01-1: DETAILED INSPECTION OF SEAT ATTACHMENT ANDSTRUCTURE""","DVI","Cabin Area",,"Inspection & Check","AP","AP","0.5","0",,"OPEN",,,,"OPEN","OPEN","y","n",,,,"CRTD CSER MEBS NMAT PRC",,,,,,,,,,,,,,"18/4/2022 09:01:11.79",,,
"536813","00163499","PK-AZM","320-200","PK-AZM A320 IAA C08-CHECK MARCH 2022","55.1","804335370","[55] 254000-04-2: DETAILED INSPECTION OF LAVATORY FLOOR PAN","DVI","Cabin Area",,"Inspection & Check","CBN","CBN","2.1","0",,"OPEN",,,,"OPEN","OPEN","y","n",,,,"CRTD CSER MEBS NMAT PRC",,,,,,,,,,,,,,"18/4/2022 09:01:12.323",,,
"536826","00163499","PK-AZM","320-200","PK-AZM A320 IAA C08-CHECK MARCH 2022","68.1","804335383","[68] 262300-03-1-AXI: CHECK CARGO COMPARTMENT FIREX LINES FOR LEAKAGE AND OBSTRUCTION","FNC","Cargo Area",,"OPC & FUC","CBN","CBN","6","0",,"OPEN",,,,"OPEN","OPEN","y","n",,,,"CRTD CSER MEBS NMAT PRC",,,,,,,,,,,,,,"18/4/2022 09:01:14.467",,,
"536907","00163499","PK-AZM","320-200","PK-AZM A320 IAA C08-CHECK MARCH 2022","149.1","804335464","""[149] 324300-01-3: OPERATIONAL CHECK OF ALTERNATE BRAKINGSYSTEM""","OPC","Cockpit Area",,"OPC & FUC","AP","AP","0.9","0",,"OPEN",,,,"OPEN","OPEN","y","n",,,,"CRTD CSER MEBS NMAT PRC",,,,,,,,,,,,,,"18/4/2022 09:01:26.103",,,
"536928","00163499","PK-AZM","320-200","PK-AZM A320 IAA C08-CHECK MARCH 2022","170.1","804335485","""[170] 361154-AXI-2 :(RH ENG) FUNCTIONAL CHECK OF OPV, SENSE LINES ANDPRESSURETRANSDUCERS AND FAV""","FNC","Engines & Pylons Area",,"OPC & FUC","AP","AP","4.2","0",,"OPEN",,,,"OPEN","OPEN","y","y",,,,"CRTD CSER MACM MEBS PRC",,,,,,,,,,,"0.1","0",,"18/4/2022 09:01:29.337",,,
"536932","00163499","PK-AZM","320-200","PK-AZM A320 IAA C08-CHECK MARCH 2022","174.1","804335489","""[174] 383100-07-1: HIGH PRESSURE CLEANING OF THE VACUUM TOILETWASTE LINES.""","RST","Cabin Area",,"Removal","AP","AP","14","0",,"OPEN",,,,"OPEN","OPEN","y","y",,,,"CRTD CSER MEBS MSPT PRC",,,,,,,,,,"INCOMPLETE","4.2","0",,"18/4/2022 09:01:30.207",,,
"536953","00163499","PK-AZM","320-200","PK-AZM A320 IAA C08-CHECK MARCH 2022","195.1","804335510","""[195] 521000-05-1-AXI3 :(FWD RH) FUNCTIONAL CHECK OF FWD RH PAX/CREW DOORLOCKING MECHANISM""","FNC","Cabin Area",,"OPC & FUC","AP","AP","0.6","0",,"OPEN",,,,"OPEN","OPEN","y","n",,,,"CRTD CSER MEBS NMAT PRC",,,,,,,,,,,,,,"18/4/2022 09:01:41.243",,,
"536966","00163499","PK-AZM","320-200","PK-AZM A320 IAA C08-CHECK MARCH 2022","208.1","804335523","""[208] 521000-14-1-AXI4 :(AFT RH) LUBRICATION AFT RH PAX/CREW DOOR HINGE ARMSUPPORT FITTING BEARINGS""","LUB","Cabin Area",,"Lubrication","AP","AP","0.6","0",,"OPEN",,,,"OPEN","OPEN","y","y",,,,"CRTD CSER MACM MEBS PRC",,,,,,,,,,,"0.2","0",,"18/4/2022 09:01:44.88",,,
"536991","00163499","PK-AZM","320-200","PK-AZM A320 IAA C08-CHECK MARCH 2022","233.1","804335548","""[233] 531118-01-1: GENERAL VISUAL INSPECTION OF AREA FORWARD OFWINDSHIELD""","GVI","Fuselage Area",,"Inspection & Check","AP","AP","1","0",,"OPEN",,,,"OPEN","OPEN","y","y",,,,"CRTD CSER MACM MEBS PRC",,,,,,,,,,,"0.1","0",,"18/4/2022 09:01:53.163",,,
"520852","00162008","PK-AXV","320-200","PK-AXV A320 IAA C05-CHECK MARCH 2022","238.1","804309305","[RTN] ZL-575-01-1-AXI2: (RH WING) GENERAL VISUAL INSPECTION OF OUTBOARD FIXED TRAILING EDGE STRUCTUREFROM RIB 9 TO RIB 27 (EWIS)","GVI","Wing & Flight Control Area",,"Inspection & Check","AP","AP","1","1",,"DONE","1",,,"DONE","OPEN","n","y","7/3/2022","Ordner","6","REL CNF MEBS MSPT PRC",,,"17/3/2022",,"17/3/2022 09:23:10.517",,"ORDNER",,,,"0.3","0",,"15/5/2022 00:53:05.113",,,
"521263","00161689","PK-AZF","320-200","PK-AZF A320 IAA C04-CHECK FEB 2022","358.1","804312521","[NRTN] 292000-04-1: OPERATIONAL CHECK OF RAT MANUAL DEPLOYMENT AND FUNCTIONAL CHECK OF RAT USING GROUND TESTUNIT, FOLLOWED BY CHECK OF FILTER INDICATOR","FNC","Fuselage Area",,"OPC & FUC","AP","AP","2.4","0",,"DONE","1",,,"DONE","OPEN","y","n","4/3/2022","Ordner","6","REL MEBS NMAT PRC","BOX TQ 22 MAR 22",,"28/3/2022",,"28/3/2022 09:08:35.137",,"ORDNER",,,,,,,"20/5/2022 13:58:24.327",,,
"522794","00162008","PK-AXV","320-200","PK-AXV A320 IAA C05-CHECK MARCH 2022","293.1","804314536","[NRTN] EI-20-270-M322: REAR FUSELAGE - INSPECTION FOR CRACKS ON THE INNER CAP AND WEB HORIZONTAL FLANGE - FR68& STGR22 LHS/RHS","SDI","Fuselage Area",,"Inspection & Check","CBN,NDT,WSNC","NDT","27","25.5",,"DONE","1",,,"DONE","OPEN","y","y","9/3/2022","Scanned","15","REL PCNF MEBS MSPT PRC",,,"24/3/2022",,"23/3/2022 10:47:23.593",,"SCANNED",,,"COMPLETE","1","0",,"15/5/2022 00:53:19.453",,,
"525886","00162981","PK-AZG","320-200","PK-AZG A320 IAA C04-CHECK MARCH 2022","351.1","804322218","[NRTN] 531106-01-1-AXI2: GENERAL VISUAL INSPECTION OF FUSELAGE SKIN AND DOOR FRAME AROUND FORWARDPASSENGER/CREW DOOR, BETWEEN FR 12 AND FR 24 AND BETWEEN UPPE","GVI","Fuselage Area",,"Inspection & Check","AP","AP","1","1",,"DONE","1",,,"DONE","DONE","n","n","14/3/2022","Scanned","15","TECO CNF MACM MEBS PRC SETC",,,"24/3/2022",,"23/3/2022 10:34:17.547",,"SCANNED",,,,"0.1","0",,"20/5/2022 13:47:32.777",,,
"516160","00160456","PK-AZE","320-200","PK-AZE A320 IAA C04-CHECK JAN 2022","357.1","804258468","[NRTN] 572007-01-9-AXI2: DETAILED INSPECTION OF OUTER WING, REAR SPAR AFT FACE,BETWEEN RIB 1 AND GEARSUPPORT RIB 5, INCLUDING REAR SPAR ANGLE","DVI","Wing & Flight Control Area",,"Inspection & Check","AP","AP","1.4","0",,"OPEN",,,,"DONE","DONE","n","n","5/2/2022",,,"TECO MACM MEBS PRC SETC",,,,,,,,,,,,,,"23/3/2022 08:17:13.367",,,
"538946","00163499","PK-AZM","320-200","PK-AZM A320 IAA C08-CHECK MARCH 2022",,"804336557","[NR-3.9] 531106-01-1-AXI2 : GVI OF FUSELAGE SKIN & DOOR FRAME AROUND FORWARD PASSENGER/CREW DOOR","GVI","Fuselage Area",,"Inspection & Check","AP","AP","0.9","0",,"OPEN",,,,"OPEN","OPEN","y","y",,,,"CRTD MACM MEBS PRC",,,,,,,,,,,"0.2","0",,"18/4/2022 09:00:59.35",,,
"542874","00163498","PK-AZA","320-200","PK-AZA A320 IAA C04-CHK & ENG#1 REPAIR","405.1","804342247","[CR] WO.3426668: REPLACE ENG FIREEXTINGUISHER BOTTLE","RAR","Engines & Pylons Area",,"Removal","AP","AP","1.8","2.836",,"DONE","1",,,"DONE","OPEN","n","y","19/4/2022","Scanned","15","REL CNF MACM MEBS PRC SETC","box qc 25 apr",,"26/4/2022",,"26/4/2022 09:50:03.067",,"SCANNED",,,"COMPLETE","1000","0",,"15/5/2022 19:32:47.893",,,
"509546","00161273","PK-AZN","320-200","PK-AZN A320 IAA C04-CHECK FEB 2022","321.1","804282891","[NRTN] 545103-01-2 : DETAILED INSPECTION","DVI","Engines & Pylons Area",,"Inspection & Check","AP","AP","0.4","0.4",,"DONE","1",,,"DONE","DONE","n","n","15/2/2022","Ordner","6","TECO CNF CSER MEBS NMAT PRC SETC",,,"18/2/2022",,"18/2/2022 09:32:33.167",,"ORDNER",,,,,,,"25/4/2022 14:19:12.14",,,
"509553","00161273","PK-AZN","320-200","PK-AZN A320 IAA C04-CHECK FEB 2022","328.1","804282898","[NRTN] 572011-01-8-AXI2 : [RH] DETAILED","DVI","Wing & Flight Control Area",,"Inspection & Check","AP","AP","2","2",,"DONE","1",,,"DONE","DONE","n","n","15/2/2022","Ordner","6","TECO CNF CSER MEBS NMAT PRC SETC",,,"25/2/2022",,"25/2/2022 10:00:00.613",,"ORDNER",,,,,,,"25/4/2022 14:19:13.993",,,
"509572","00161273","PK-AZN","320-200","PK-AZN A320 IAA C04-CHECK FEB 2022","347.1","804283087","CLS-004 : STABILIZERS ACCESS PANELS -","INS","APU & Empennage Area",,"Installation","AP,STR","AP","2.8","2.6",,"DONE","1",,,"DONE","DONE","n","n","26/2/2022","Ordner","6","TECO CNF CSER MEBS NMAT PRC SETC",,,"2/3/2022",,"1/3/2022 09:15:57.837",,"ORDNER",,,,,,,"25/4/2022 14:19:23.013",,,
"494065","00160456","PK-AZE","320-200","PK-AZE A320 IAA C04-CHECK JAN 2022","64.1","804257014","[RTN] 262100-03-1-AXI1: (LH ENG) CHECK FIRING CIRCUIT CONTINUITY","OPC","Engines & Pylons Area",,"OPC & FUC","EA","EA","0.6","0.6",,"DONE","1",,,"DONE","DONE","n","n","18/1/2022","Ordner","6","TECO CNF MEBS NMAT PRC SETC",,,"24/1/2022",,"24/1/2022 09:14:18.547",,"ORDNER",,,,,,,"23/3/2022 08:16:06.607",,,
"494103","00160456","PK-AZE","320-200","PK-AZE A320 IAA C04-CHECK JAN 2022","102.1","804257052","[RTN] 275144-01-1-AXI1: (LH WING) DETAILED INSPECTION OF INTERCONNECTING STRUT AND ATTACHMENTS","DVI","Wing & Flight Control Area",,"Inspection & Check","AP","AP","0.9","0.9",,"DONE","1",,,"DONE","DONE","n","n","21/1/2022","Ordner","6","TECO CNF GMPS MACM MEBS PRC SETC",,,"3/2/2022",,"3/2/2022 07:55:43.367",,"ORDNER",,,"COMPLETE","2.3","0",,"23/3/2022 08:16:11.28",,,
"494134","00160456","PK-AZE","320-200","PK-AZE A320 IAA C04-CHECK JAN 2022","133.1","804257083","[RTN] 292000-07-1: FUNCTIONAL CHECK OF ANTI-ICING DEVICE MAGNETS","FNC","Fuselage Area",,"OPC & FUC","AP","AP","0.2","0.2",,"DONE","1",,,"DONE","DONE","n","n","12/1/2022","Ordner","6","TECO CNF MEBS NMAT PRC SETC",,,"19/1/2022",,"19/1/2022 09:33:28.467",,"ORDNER",,,,,,,"23/3/2022 08:16:15.467",,,
"494239","00160456","PK-AZE","320-200","PK-AZE A320 IAA C04-CHECK JAN 2022","238.1","804257188","[RTN] 531114-02-1 AXI: GENERAL VISUAL INSPECTION OF FUSELAGE SKIN ABOVE WINDSHIELD BETWEEN FR 4 AND FR 12,EXTERNAL SURFACE, LH/RH.","GVI","Fuselage Area",,"Inspection & Check","AP","AP","0.7","0.7",,"DONE","1",,,"DONE","DONE","n","n","17/1/2022","Ordner","6","TECO CNF MACM MEBS PRC SETC",,,"2/2/2022",,"2/2/2022 09:34:04.587",,"ORDNER",,,"COMPLETE","0.1","0",,"23/3/2022 08:16:35.437",,,
"494276","00160456","PK-AZE","320-200","PK-AZE A320 IAA C04-CHECK JAN 2022","275.1","804257225","[RTN] 711000-C7-1: (RH ENG) GENERAL VISUAL INSPECTION OF FAN COWL DOOR FIRE SEALS","GVI","Engines & Pylons Area",,"Inspection & Check","AP","AP","1.3","1.3",,"DONE","1",,,"DONE","DONE","n","n","12/1/2022","Ordner","6","TECO CNF MEBS NMAT PRC SETC",,,"21/1/2022",,"21/1/2022 10:38:10.567",,"ORDNER",,,,,,,"23/3/2022 08:16:48.703",,,
"467908","00158588","PK-AXT","320-200","PK-AXT A320 AIR ASIA C07-CHECK NOV 2021","349.1","804209284","[CR] WO.18929123: REPLACE CARTRIDGE - ENG FIREX","RAR","Engines & Pylons Area",,"Removal","AP","AP","1.5","1.5",,"DONE","1",,,"DONE","OPEN","n","n","20/12/2021","Ordner","6","REL CNF MEBS NMAT PRC",,,"23/12/2021",,"23/12/2021 10:49:07.367",,"ORDNER",,,,,,,"8/3/2022 11:22:16.767",,,
"467940","00158588","PK-AXT","320-200","PK-AXT A320 AIR ASIA C07-CHECK NOV 2021","354.1","804209417","[RTN] 711000-C4-2:GENERAL VISUAL INSPECTION OF FAN COWL DOORS - RH","GVI","Engines & Pylons Area",,"Inspection & Check","AP","AP","1.3","1.3",,"DONE","1",,,"DONE","OPEN","n","y","2/12/2021","Ordner","6","REL CNF MACM MEBS PRC",,,"8/12/2021",,"8/12/2021 09:45:06.077",,"ORDNER",,,,"0.1","0",,"8/3/2022 11:22:17.383",,,
"467942","00158588","PK-AXT","320-200","PK-AXT A320 AIR ASIA C07-CHECK NOV 2021","356.1","804209419","[RTN] 711000-C6-1:GENERAL VISUAL INSPECTION OF FAN COWL LATCHES AND ADJACENT STRUCTURE - RH","GVI","Engines & Pylons Area",,"Inspection & Check","AP","AP","1.2","1.2",,"DONE","1",,,"DONE","OPEN","n","y","2/12/2021","Ordner","6","REL CNF MACM MEBS PRC",,,"8/12/2021",,"8/12/2021 09:45:06.077",,"ORDNER",,,,"0.1","0",,"8/3/2022 11:22:17.66",,,
"519390","00161689","PK-AZF","320-200","PK-AZF A320 IAA C04-CHECK FEB 2022","230.1","804304733","[RTN] 527100-01-1: OPERATIONAL CHECK OFDOOR WARNING SYSTEM","OPC","Cockpit Area",,"OPC & FUC","EA","EA","0.2","0",,"DONE","1",,,"DONE","OPEN","y","n","8/3/2022","Ordner","6","REL MEBS NMAT PRC","BOX TQ 9 MAR 2022",,"18/3/2022",,"18/3/2022 10:26:29.053",,"ORDNER",,,,,,,"20/5/2022 13:57:58.273",,,
"519400","00161689","PK-AZF","320-200","PK-AZF A320 IAA C04-CHECK FEB 2022","240.1","804304743","[RTN] 534131-01-9-AXI1: (LH) GENERALVISUAL INSPECTION OF FUSELAGE SKIN AROUND AFT PASSENGER/CREW DOORCUTOUTS, BETWEEN FR 65 AND FR 70 AND FROM STRINGER","GVI","Fuselage Area",,"Inspection & Check","AP","AP","1.4","0",,"DONE","1",,,"DONE","OPEN","y","y","4/3/2022","Ordner","6","REL MACM MEBS PRC","BOX SPV 5 MAR 22",,"11/3/2022",,"11/3/2022 11:31:11.867",,"ORDNER",,,,"0.1","0",,"20/5/2022 13:57:59.79",,,
"519439","00161689","PK-AZF","320-200","PK-AZF A320 IAA C04-CHECK FEB 2022","279.1","804304782","[RTN] 712211-05-1-AXI2: (RH ENG)SPECIAL DETAILED INSPECTION (TC) OF AFT ENGINE MOUNT PYLON BOLTS","SDI","Engines & Pylons Area",,"Inspection & Check","AP","AP","1.4","0",,"DONE","1",,,"DONE","OPEN","y","y","11/3/2022","Ordner","6","REL MACM MEBS PRC","BOX TQ 13 MAR 2022",,"22/3/2022",,"22/3/2022 09:28:15.65",,"ORDNER",,,,"1","0",,"20/5/2022 13:58:06.927",,,
"519446","00161689","PK-AZF","320-200","PK-AZF A320 IAA C04-CHECK FEB 2022","286.1","804304789","[RTN] 783000-C4-1: (LH ENG) GENERALVISUAL INSPECTION OF THRUST REVERSER HALF TENSION HOOK LATCH ANDADJACENT STRUCTURE (C DUCTS OPEN)","GVI","Engines & Pylons Area",,"Inspection & Check","AP","AP","0.6","0",,"DONE","1",,,"DONE","OPEN","y","n","8/3/2022","Ordner","6","REL MEBS NMAT PRC","box tq 10 mar",,"15/3/2022",,"15/3/2022 14:02:27.003",,"ORDNER",,,,,,,"20/5/2022 13:58:09.093",,,
